asset,neighbor,edge_weight,neighbor_change,contribution,abs_contribution,date
LQD,QQQ,0.3351485958738501,-0.012898359099430934,-0.0043228669412509755,0.0043228669412509755,2025-01-17
LQD,HYG,0.3192138842760718,-0.006878514931702107,-0.002195717469399588,0.002195717469399588,2025-01-17
LQD,SPY,0.1644763959544336,-0.006400765907813799,-0.001052774907865222,0.001052774907865222,2025-01-17
QQQ,US2Y_YIELD,0.3785509062261335,-0.011622437236950202,-0.0043996841486038584,0.0043996841486038584,2025-01-17
QQQ,SPY,0.6499453851512225,-0.006400765907813799,-0.0041601482632168535,0.0041601482632168535,2025-01-17
QQQ,HYG,0.5445649575593479,-0.006878514931702107,-0.003745798191853698,0.003745798191853698,2025-01-17
QQQ,EURUSD,-0.3411662394988568,0.010675161547793424,-0.0036420047213034787,0.0036420047213034787,2025-01-17
QQQ,LQD,0.3351485958738502,0.0027262702866295285,0.0009137056585364857,0.0009137056585364857,2025-01-17
SPY,QQQ,0.6499453851512226,-0.012898359099430934,-0.008383228972698414,0.008383228972698414,2025-01-17
SPY,HYG,0.5118336777733801,-0.006878514931702107,-0.0035206555951121992,0.0035206555951121992,2025-01-17
SPY,US2Y_YIELD,0.2249388482853545,-0.011622437236950202,-0.0026143376463483962,0.0026143376463483962,2025-01-17
SPY,EURUSD,-0.23659719331949738,0.010675161547793424,-0.0025257132604401458,0.0025257132604401458,2025-01-17
SPY,LQD,0.16447639595443356,0.0027262702866295285,0.0004484071111424854,0.0004484071111424854,2025-01-17
US10Y_YIELD,US2Y_YIELD,-0.7201207643946951,-0.011622437236950202,0.008369558387201947,0.008369558387201947,2025-01-17
US10Y_YIELD,QQQ,-0.43623250308759237,-0.012898359099430934,0.00562668347566738,0.00562668347566738,2025-01-17
US10Y_YIELD,EURUSD,0.5256845261866097,0.010675161547793424,0.005611767240217301,0.005611767240217301,2025-01-17
US10Y_YIELD,HYG,-0.5463935663281659,-0.006878514931702107,0.0037583763045742546,0.0037583763045742546,2025-01-17
US10Y_YIELD,SPY,-0.2890162233860435,-0.006400765907813799,0.0018499251894544843,0.0018499251894544843,2025-01-17
US2Y_YIELD,EURUSD,-0.5616576693828718,0.010675161547793424,-0.005995786355219305,0.005995786355219305,2025-01-17
US2Y_YIELD,QQQ,0.3785509062261334,-0.012898359099430934,-0.004882685525919674,0.004882685525919674,2025-01-17
US2Y_YIELD,HYG,0.44619521840952,-0.006878514931702107,-0.003069160472283966,0.003069160472283966,2025-01-17
US2Y_YIELD,LQD,0.6493793077561932,0.0027262702866295285,0.0017703835114877618,0.0017703835114877618,2025-01-17
US2Y_YIELD,SPY,0.2249388482853544,-0.006400765907813799,-0.0014397809114477969,0.0014397809114477969,2025-01-17
US30Y_YIELD,US2Y_YIELD,0.49732459897331355,-0.011622437236950202,-0.005780123937958765,0.005780123937958765,2025-01-17
US30Y_YIELD,QQQ,0.3002264520181523,-0.012898359099430934,-0.0038724285892781994,0.0038724285892781994,2025-01-17
US30Y_YIELD,HYG,0.3849655431028507,-0.006878514931702107,-0.0026479912364237696,0.0026479912364237696,2025-01-17
US30Y_YIELD,EURUSD,-0.20245805323597993,0.010675161547793424,-0.002161272424945847,0.002161272424945847,2025-01-17
US30Y_YIELD,SPY,0.16592093026277283,-0.006400765907813799,-0.0010620210338187072,0.0010620210338187072,2025-01-17
USDJPY,EURUSD,-0.11252659105190549,0.010675161547793424,-0.001201239537901577,0.001201239537901577,2025-01-17
USDJPY,US2Y_YIELD,-0.054121190511844795,-0.011622437236950202,0.0006290201399129409,0.0006290201399129409,2025-01-17
USDJPY,HYG,-0.06408353807276072,-0.006878514931702107,0.0004407995735097851,0.0004407995735097851,2025-01-17
USDJPY,QQQ,-0.03215939462023853,-0.012898359099430934,0.00041480342023214383,0.00041480342023214383,2025-01-17
USDJPY,SPY,-0.056105397274569785,-0.006400765907813799,0.0003591175141194155,0.0003591175141194155,2025-01-17
EURUSD,HYG,-0.3707690047432821,-0.014185103382941655,0.005259396663473841,0.005259396663473841,2025-01-20
EURUSD,QQQ,-0.29739276329708136,-0.012517828445396617,0.0037227115918553083,0.0037227115918553083,2025-01-20
EURUSD,US2Y_YIELD,-0.4816346998919181,-0.005431318145795882,0.002615911285167929,0.002615911285167929,2025-01-20
EURUSD,SPY,-0.24785206531881784,-0.009660449464542253,0.0023943623516948656,0.0023943623516948656,2025-01-20
EURUSD,GOLD,-0.1117094390128916,0.0016879508436469237,-0.00018856004182513496,0.00018856004182513496,2025-01-20
GOLD,QQQ,-0.3058638017839383,-0.012517828445396617,0.003828750598388135,0.003828750598388135,2025-01-20
GOLD,SPY,-0.2589089939484795,-0.009660449464542253,0.0025011772519547624,0.0025011772519547624,2025-01-20
GOLD,HYG,-0.16635113593289427,-0.014185103382941655,0.0023597080610778857,0.0023597080610778857,2025-01-20
GOLD,US2Y_YIELD,-0.1250967470034381,-0.005431318145795882,0.0006794402319798099,0.0006794402319798099,2025-01-20
GOLD,EURUSD,-0.11170943901289138,0.0046736613062447335,-0.0005220920826568563,0.0005220920826568563,2025-01-20
HYG,QQQ,0.43683276429244317,-0.012517828445396617,-0.005468197602741181,0.005468197602741181,2025-01-20
HYG,SPY,0.4262218644237333,-0.009660449464542253,-0.004117494781948455,0.004117494781948455,2025-01-20
HYG,US2Y_YIELD,0.33538011958885505,-0.005431318145795882,-0.0018215561292621416,0.0018215561292621416,2025-01-20
HYG,EURUSD,-0.3707690047432817,0.0046736613062447335,-0.0017328487510235458,0.0017328487510235458,2025-01-20
HYG,GOLD,-0.1663511359328942,0.0016879508436469237,-0.00028079254023955283,0.00028079254023955283,2025-01-20
LQD,US2Y_YIELD,0.48078273427424717,-0.005431318145795882,-0.0026112839888490784,0.0026112839888490784,2025-01-20
LQD,HYG,0.16427166437877538,-0.014185103382941655,-0.0023302105421008227,0.0023302105421008227,2025-01-20
LQD,QQQ,0.14173437548287277,-0.012517828445396617,-0.0017742065971100296,0.0017742065971100296,2025-01-20
LQD,EURUSD,-0.34468664724298925,0.0046736613062447335,-0.0016109486459987869,0.0016109486459987869,2025-01-20
LQD,SPY,0.04435268005060215,-0.009660449464542253,-0.00042846682424585344,0.00042846682424585344,2025-01-20
QQQ,HYG,0.43683276429244294,-0.014185103382941655,-0.006196517922544487,0.006196517922544487,2025-01-20
QQQ,SPY,0.5659255819485202,-0.009660449464542253,-0.005467095485105345,0.005467095485105345,2025-01-20
QQQ,US2Y_YIELD,0.2643897679978983,-0.005431318145795882,-0.0014359849444897485,0.0014359849444897485,2025-01-20
QQQ,EURUSD,-0.29739276329708136,0.0046736613062447335,-0.0013899130505787682,0.0013899130505787682,2025-01-20
QQQ,GOLD,-0.3058638017839383,0.0016879508436469237,-0.0005162830622622541,0.0005162830622622541,2025-01-20
SPY,QQQ,0.56592558194852,-0.012517828445396617,-0.007084159347692819,0.007084159347692819,2025-01-20
SPY,HYG,0.42622186442373305,-0.014185103382941655,-0.006046001210920795,0.006046001210920795,2025-01-20
SPY,EURUSD,-0.24785206531881793,0.0046736613062447335,-0.0011583766073534015,0.0011583766073534015,2025-01-20
SPY,US2Y_YIELD,0.16206091848714946,-0.005431318145795882,-0.0008802044073036022,0.0008802044073036022,2025-01-20
SPY,GOLD,-0.2589089939484799,0.0016879508436469237,-0.0004370256547631129,0.0004370256547631129,2025-01-20
US10Y_YIELD,HYG,-0.44583047593765857,-0.014185103382941655,0.006324151392441768,0.006324151392441768,2025-01-20
US10Y_YIELD,QQQ,-0.30001784779239704,-0.012517828445396617,0.00375557194922234,0.00375557194922234,2025-01-20
US10Y_YIELD,US2Y_YIELD,-0.6285198358229175,-0.005431318145795882,0.0034136911892976604,0.0034136911892976604,2025-01-20
US10Y_YIELD,SPY,-0.21809122924253413,-0.009660449464542253,0.0021068592987574008,0.0021068592987574008,2025-01-20
US10Y_YIELD,EURUSD,0.35478075718694546,0.0046736613062447335,0.0016581250970648352,0.0016581250970648352,2025-01-20
US2Y_YIELD,HYG,0.33538011958885483,-0.014185103382941655,-0.004757401668951241,0.004757401668951241,2025-01-20
US2Y_YIELD,QQQ,0.2643897679978983,-0.012517828445396617,-0.0033095857585159036,0.0033095857585159036,2025-01-20
US2Y_YIELD,EURUSD,-0.4816346998919182,0.0046736613062447335,-0.0022509974606296527,0.0022509974606296527,2025-01-20
US2Y_YIELD,SPY,0.16206091848714965,-0.009660449464542253,-0.0015655813132224106,0.0015655813132224106,2025-01-20
US2Y_YIELD,GOLD,-0.12509674700343837,0.0016879508436469237,-0.00021115715964193957,0.00021115715964193957,2025-01-20
US30Y_YIELD,HYG,0.27529616244393557,-0.014185103382941655,-0.003905104525194326,0.003905104525194326,2025-01-20
US30Y_YIELD,US2Y_YIELD,0.4132621886037964,-0.005431318145795882,-0.0022445584239351194,0.0022445584239351194,2025-01-20
US30Y_YIELD,QQQ,0.16046512611240143,-0.012517828445396617,-0.0020086749201439743,0.0020086749201439743,2025-01-20
US30Y_YIELD,SPY,0.10668354807342081,-0.009660449464542253,-0.001030611024861346,0.001030611024861346,2025-01-20
US30Y_YIELD,EURUSD,-0.12007959340028043,0.0046736613062447335,-0.0005612113493444911,0.0005612113493444911,2025-01-20
USDJPY,HYG,-0.09722819030643234,-0.014185103382941655,0.0013791919312330684,0.0013791919312330684,2025-01-20
USDJPY,SPY,-0.08526875372936807,-0.009660449464542253,0.000823734486307059,0.000823734486307059,2025-01-20
USDJPY,EURUSD,-0.16939113138670836,0.0046736613062447335,-0.0007916767763830767,0.0007916767763830767,2025-01-20
USDJPY,QQQ,-0.05004974261174595,-0.012517828445396617,0.0006265140917500925,0.0006265140917500925,2025-01-20
USDJPY,US2Y_YIELD,-0.08896707075260987,-0.005431318145795882,0.0004832084657569561,0.0004832084657569561,2025-01-20
EURUSD,QQQ,-0.2593240392053904,0.0175883997299513,-0.0045610948611299685,0.0045610948611299685,2025-01-21
EURUSD,HYG,-0.34598616988525077,0.011774777477381981,-0.004073910160650507,0.004073910160650507,2025-01-21
EURUSD,SPY,-0.2236889502496504,0.012776933844161675,-0.0028580589190097556,0.0028580589190097556,2025-01-21
EURUSD,LQD,-0.26008401009549365,0.008848483303845356,-0.0023013490209271223,0.0023013490209271223,2025-01-21
EURUSD,US2Y_YIELD,-0.43277885215672657,0.00498951328964852,-0.002159355834314819,0.002159355834314819,2025-01-21
GOLD,QQQ,-0.31933306688917995,0.0175883997299513,-0.005616557627438173,0.005616557627438173,2025-01-21
GOLD,SPY,-0.28351688553971616,0.012776933844161675,-0.0036224764902437114,0.0036224764902437114,2025-01-21
GOLD,HYG,-0.21640318128966218,0.011774777477381981,-0.002548099305083324,0.002548099305083324,2025-01-21
GOLD,LQD,-0.14039474380145542,0.008848483303845356,-0.0012422805464748245,0.0012422805464748245,2025-01-21
GOLD,US2Y_YIELD,-0.14429291207764003,0.00498951328964852,-0.0007199514024134703,0.0007199514024134703,2025-01-21
HYG,QQQ,0.36884858048787905,0.0175883997299513,0.006487456273445932,0.006487456273445932,2025-01-21
HYG,SPY,0.35668288012664473,0.012776933844161675,0.004557313562723189,0.004557313562723189,2025-01-21
HYG,EURUSD,-0.34598616988525055,-0.0042248685587336215,0.0014617460909048645,0.0014617460909048645,2025-01-21
HYG,US2Y_YIELD,0.25304662173441544,0.00498951328964852,0.0012625794820445278,0.0012625794820445278,2025-01-21
HYG,GOLD,-0.2164031812896619,0.0033857564476846846,-0.0007326884663509505,0.0007326884663509505,2025-01-21
LQD,US2Y_YIELD,0.3727788881848255,0.00498951328964852,0.0018599852166985864,0.0018599852166985864,2025-01-21
LQD,EURUSD,-0.26008401009549376,-0.0042248685587336215,0.0010988207568818093,0.0010988207568818093,2025-01-21
LQD,QQQ,0.05086672290099646,0.0175883997299513,0.0008946642553353937,0.0008946642553353937,2025-01-21
LQD,HYG,0.049252340399534494,0.011774777477381981,0.0005799353484447895,0.0005799353484447895,2025-01-21
LQD,GOLD,-0.14039474380145567,0.0033857564476846846,-0.0004753424090468179,0.0004753424090468179,2025-01-21
QQQ,SPY,0.4935768574066735,0.012776933844161675,0.006306398854094288,0.006306398854094288,2025-01-21
QQQ,HYG,0.36884858048787905,0.011774777477381981,0.004343109958092993,0.004343109958092993,2025-01-21
QQQ,EURUSD,-0.2593240392053903,-0.0042248685587336215,0.0010956099797626586,0.0010956099797626586,2025-01-21
QQQ,GOLD,-0.31933306688917984,0.0033857564476846846,-0.0010811839901789654,0.0010811839901789654,2025-01-21
QQQ,US2Y_YIELD,0.17647595276002004,0.00498951328964852,0.0008805291115995044,0.0008805291115995044,2025-01-21
SPY,QQQ,0.49357685740667356,0.0175883997299513,0.008681227065521747,0.008681227065521747,2025-01-21
SPY,HYG,0.35668288012664456,0.011774777477381981,0.004199861543482951,0.004199861543482951,2025-01-21
SPY,GOLD,-0.28351688553971655,0.0033857564476846846,-0.000959919123243576,0.000959919123243576,2025-01-21
SPY,EURUSD,-0.2236889502496507,-0.0042248685587336215,0.0009450564128458785,0.0009450564128458785,2025-01-21
SPY,US2Y_YIELD,0.094712113201645,0.00498951328964852,0.0004725673475103028,0.0004725673475103028,2025-01-21
US10Y_YIELD,LQD,-0.5070499111460433,0.008848483303845356,-0.0044866226729920345,0.0044866226729920345,2025-01-21
US10Y_YIELD,HYG,-0.3689951941642733,0.011774777477381981,-0.004344836301507676,0.004344836301507676,2025-01-21
US10Y_YIELD,QQQ,-0.23376501319040618,0.0175883997299513,-0.004111552494870202,0.004111552494870202,2025-01-21
US10Y_YIELD,US2Y_YIELD,-0.5628524942635216,0.00498951328964852,-0.002808360000239658,0.002808360000239658,2025-01-21
US10Y_YIELD,SPY,-0.17459569851539664,0.012776933844161675,-0.0022307976894064196,0.0022307976894064196,2025-01-21
US2Y_YIELD,LQD,0.3727788881848255,0.008848483303845356,0.0032985277681294636,0.0032985277681294636,2025-01-21
US2Y_YIELD,QQQ,0.17647595276001984,0.0175883997299513,0.003103929599867231,0.003103929599867231,2025-01-21
US2Y_YIELD,HYG,0.2530466217344155,0.011774777477381981,0.0029795676623259933,0.0029795676623259933,2025-01-21
US2Y_YIELD,EURUSD,-0.4327788521567265,-0.0042248685587336215,0.0018284337653617802,0.0018284337653617802,2025-01-21
US2Y_YIELD,SPY,0.09471211320164498,0.012776933844161675,0.0012101304046181695,0.0012101304046181695,2025-01-21
US30Y_YIELD,HYG,0.1803012887546112,0.011774777477381981,0.0021230075539707413,0.0021230075539707413,2025-01-21
US30Y_YIELD,LQD,0.2241750985630865,0.008848483303845356,0.001983609616773358,0.001983609616773358,2025-01-21
US30Y_YIELD,US2Y_YIELD,0.34947263504036497,0.00498951328964852,0.001743698356902388,0.001743698356902388,2025-01-21
US30Y_YIELD,QQQ,0.06901961237762146,0.0175883997299513,0.0012139445317039005,0.0012139445317039005,2025-01-21
US30Y_YIELD,SPY,0.04692536706213578,0.012776933844161675,0.0005995623105659122,0.0005995623105659122,2025-01-21
USDJPY,HYG,-0.12630220584610627,0.011774777477381981,-0.0014871803687403948,0.0014871803687403948,2025-01-21
USDJPY,SPY,-0.10899050877322185,0.012776933844161675,-0.0013925645202369783,0.0013925645202369783,2025-01-21
USDJPY,QQQ,-0.06378561380345138,0.0175883997299513,-0.001121886872595402,0.001121886872595402,2025-01-21
USDJPY,EURUSD,-0.21715190315723334,-0.0042248685587336215,0.0009174382481181634,0.0009174382481181634,2025-01-21
USDJPY,LQD,-0.08696655375786086,0.008848483303845356,-0.0007695220989194014,0.0007695220989194014,2025-01-21
EURUSD,US2Y_YIELD,-0.48793606350575813,-0.007201671817030335,0.003513955397062142,0.003513955397062142,2025-01-22
EURUSD,QQQ,-0.33697780755585166,-0.007526260527167317,0.002536182771538991,0.002536182771538991,2025-01-22
EURUSD,HYG,-0.39276882438408245,-0.0038463451280232874,0.0015107244541091498,0.0015107244541091498,2025-01-22
EURUSD,GOLD,-0.1652519588792203,0.008497727367622332,-0.0014042660935211506,0.0014042660935211506,2025-01-22
EURUSD,SPY,-0.2975167910121258,-0.003197885563165137,0.0009514246507768963,0.0009514246507768963,2025-01-22
GOLD,QQQ,-0.26808861916165894,-0.007526260527167317,0.002017704792179185,0.002017704792179185,2025-01-22
GOLD,SPY,-0.22502255921862818,-0.003197885563165137,0.0007195963935117232,0.0007195963935117232,2025-01-22
GOLD,HYG,-0.144277666932931,-0.0038463451280232874,0.0005549417012900458,0.0005549417012900458,2025-01-22
GOLD,US2Y_YIELD,-0.05993897602066335,-0.007201671817030335,0.0004316608343496683,0.0004316608343496683,2025-01-22
GOLD,EURUSD,-0.16525195887922028,-0.00017546202512630504,2.899544336103688e-05,2.899544336103688e-05,2025-01-22
HYG,QQQ,0.476021009767659,-0.007526260527167317,-0.0035826581359166597,0.0035826581359166597,2025-01-22
HYG,US2Y_YIELD,0.3348651591140699,-0.007201671817030335,-0.0024115889788971757,0.0024115889788971757,2025-01-22
HYG,SPY,0.4754664768103032,-0.003197885563165137,-0.00152048738196066,0.00152048738196066,2025-01-22
HYG,GOLD,-0.14427766693293098,0.008497727367622332,-0.0012260322788326672,0.0012260322788326672,2025-01-22
HYG,EURUSD,-0.39276882438408234,-0.00017546202512630504,6.891601333290915e-05,6.891601333290915e-05,2025-01-22
LQD,US2Y_YIELD,0.5009888878382734,-0.007201671817030335,-0.003607957554190265,0.003607957554190265,2025-01-22
LQD,QQQ,0.1237692812113287,-0.007526260527167317,-0.0009315198556566946,0.0009315198556566946,2025-01-22
LQD,GOLD,-0.07381474884561434,0.008497727367622332,-0.0006272576113995459,0.0006272576113995459,2025-01-22
LQD,HYG,0.1363137426929338,-0.0038463451280232874,-0.000524309700089586,0.000524309700089586,2025-01-22
LQD,SPY,0.033831317784711275,-0.003197885563165137,-0.00010818868272658013,0.00010818868272658013,2025-01-22
QQQ,GOLD,-0.26808861916165894,0.008497727367622332,-0.0022781439959981098,0.0022781439959981098,2025-01-22
QQQ,SPY,0.5918757342644694,-0.003197885563165137,-0.0018927508657921117,0.0018927508657921117,2025-01-22
QQQ,US2Y_YIELD,0.2559249092436631,-0.007201671817030335,-0.001843087206176135,0.001843087206176135,2025-01-22
QQQ,HYG,0.47602100976765904,-0.0038463451280232874,-0.0018309410917565611,0.0018309410917565611,2025-01-22
QQQ,EURUSD,-0.3369778075558517,-0.00017546202512630504,5.912680853637204e-05,5.912680853637204e-05,2025-01-22
SPY,QQQ,0.5918757342644694,-0.007526260527167317,-0.004454610975782848,0.004454610975782848,2025-01-22
SPY,GOLD,-0.22502255921862793,0.008497727367622332,-0.0019121803598045515,0.0019121803598045515,2025-01-22
SPY,HYG,0.4754664768103033,-0.0038463451280232874,-0.0018288081666177074,0.0018288081666177074,2025-01-22
SPY,US2Y_YIELD,0.1669599777084314,-0.007201671817030335,-0.0012023909660348233,0.0012023909660348233,2025-01-22
SPY,EURUSD,-0.29751679101212575,-0.00017546202512630504,5.220289866006725e-05,5.220289866006725e-05,2025-01-22
US10Y_YIELD,US2Y_YIELD,-0.6334715955288461,-0.007201671817030335,0.00456205453640933,0.00456205453640933,2025-01-22
US10Y_YIELD,QQQ,-0.24147405300286065,-0.007526260527167317,0.0018173966334505385,0.0018173966334505385,2025-01-22
US10Y_YIELD,HYG,-0.39551549884024867,-0.0038463451280232874,0.0015212891120218906,0.0015212891120218906,2025-01-22
US10Y_YIELD,SPY,-0.17181791615178166,-0.003197885563165137,0.0005494540335549006,0.0005494540335549006,2025-01-22
US10Y_YIELD,LQD,-0.5955572095018891,0.00029925239001293846,-0.0001782219183328766,0.0001782219183328766,2025-01-22
US2Y_YIELD,QQQ,0.25592490924366307,-0.007526260527167317,-0.0019261575423594592,0.0019261575423594592,2025-01-22
US2Y_YIELD,HYG,0.3348651591140701,-0.0038463451280232874,-0.0012880069733031466,0.0012880069733031466,2025-01-22
US2Y_YIELD,SPY,0.16695997770843152,-0.003197885563165137,-0.0005339189023401662,0.0005339189023401662,2025-01-22
US2Y_YIELD,GOLD,-0.05993897602066326,0.008497727367622332,-0.0005093450769180489,0.0005093450769180489,2025-01-22
US2Y_YIELD,LQD,0.5009888878382738,0.00029925239001293846,0.0001499221220555274,0.0001499221220555274,2025-01-22
US30Y_YIELD,US2Y_YIELD,0.4304035133150511,-0.007201671817030335,-0.003099624851791844,0.003099624851791844,2025-01-22
US30Y_YIELD,GOLD,-0.16765377505481172,0.008497727367622332,-0.0014246760725684718,0.0014246760725684718,2025-01-22
US30Y_YIELD,HYG,0.2466244214869399,-0.0038463451280232874,-0.000948602642037853,0.000948602642037853,2025-01-22
US30Y_YIELD,QQQ,0.11144143091251808,-0.007526260527167317,-0.0008387372425679284,0.0008387372425679284,2025-01-22
US30Y_YIELD,SPY,0.063895187688955,-0.003197885563165137,-0.00020432949826623597,0.00020432949826623597,2025-01-22
USDJPY,US2Y_YIELD,-0.08595642257245217,-0.007201671817030335,0.0006190299459327789,0.0006190299459327789,2025-01-22
USDJPY,GOLD,-0.051120637600206104,0.008497727367622332,-0.0004344092411855746,0.0004344092411855746,2025-01-22
USDJPY,QQQ,-0.048768084091065776,-0.007526260527167317,0.0003670413062801647,0.0003670413062801647,2025-01-22
USDJPY,HYG,-0.08543948904527998,-0.0038463451280232874,0.0003286297624301117,0.0003286297624301117,2025-01-22
USDJPY,SPY,-0.08179208220132271,-0.003197885563165137,0.00026156171885282606,0.00026156171885282606,2025-01-22
EURUSD,SPY,-0.26282196089091947,-0.02401372917079936,0.006311335388972961,0.006311335388972961,2025-01-23
EURUSD,QQQ,-0.2766567042857384,-0.013034897134758694,0.0036061916820059547,0.0036061916820059547,2025-01-23
EURUSD,US2Y_YIELD,-0.4298329364145424,0.004566603087116337,-0.00196287641437493,0.00196287641437493,2025-01-23
EURUSD,HYG,-0.3668580469039082,-0.004426960982050865,0.0016240662595949878,0.0016240662595949878,2025-01-23
EURUSD,LQD,-0.28007631252236204,0.0025167233620990714,-0.0007048745988955892,0.0007048745988955892,2025-01-23
GOLD,SPY,-0.26554254696267504,-0.02401372917079936,0.0063766668060859484,0.0063766668060859484,2025-01-23
GOLD,QQQ,-0.31889598829654253,-0.013034897134758694,0.004156776404132644,0.004156776404132644,2025-01-23
GOLD,HYG,-0.19793892432363364,-0.004426960982050865,0.0008762678948098449,0.0008762678948098449,2025-01-23
GOLD,US2Y_YIELD,-0.1495596582685978,0.004566603087116337,-0.0006829795971574432,0.0006829795971574432,2025-01-23
GOLD,EURUSD,-0.13602617344496976,0.0031089052085626068,-0.000422892479123907,0.000422892479123907,2025-01-23
HYG,SPY,0.36827776082162655,-0.02401372917079936,-0.008843722407998963,0.008843722407998963,2025-01-23
HYG,QQQ,0.36965396155005326,-0.013034897134758694,-0.004818401364260989,0.004818401364260989,2025-01-23
HYG,EURUSD,-0.36685804690390794,0.0031089052085626068,-0.0011405268928226645,0.0011405268928226645,2025-01-23
HYG,US2Y_YIELD,0.2464627696397548,0.004566603087116337,0.001125497644696147,0.001125497644696147,2025-01-23
HYG,GOLD,-0.1979389243236332,0.0007900418113298002,-0.00015638002630531542,0.00015638002630531542,2025-01-23
LQD,US2Y_YIELD,0.35483452446418273,0.004566603087116337,0.0016203884348335944,0.0016203884348335944,2025-01-23
LQD,EURUSD,-0.2800763125223625,0.0031089052085626068,-0.0008707307067957812,0.0008707307067957812,2025-01-23
LQD,QQQ,0.06450452560501586,-0.013034897134758694,-0.0008408098559877901,0.0008408098559877901,2025-01-23
LQD,SPY,0.023815034396621138,-0.02401372917079936,-0.0005718877861937311,0.0005718877861937311,2025-01-23
LQD,HYG,0.05501757261268915,-0.004426960982050865,-0.00024356064728352512,0.00024356064728352512,2025-01-23
QQQ,SPY,0.48867787403075647,-0.02401372917079936,-0.01173497811873659,0.01173497811873659,2025-01-23
QQQ,HYG,0.3696539615500529,-0.004426960982050865,-0.0016364436646426148,0.0016364436646426148,2025-01-23
QQQ,EURUSD,-0.2766567042857384,0.0031089052085626068,-0.000860099468937697,0.000860099468937697,2025-01-23
QQQ,US2Y_YIELD,0.17764791864974816,0.004566603087116337,0.0008112475337257319,0.0008112475337257319,2025-01-23
QQQ,GOLD,-0.3188959882965422,0.0007900418113298002,-0.000251941164219607,0.000251941164219607,2025-01-23
SPY,QQQ,0.48867787403075624,-0.013034897134758694,-0.006369865820023474,0.006369865820023474,2025-01-23
SPY,HYG,0.36827776082162644,-0.004426960982050865,-0.0016303512777144009,0.0016303512777144009,2025-01-23
SPY,EURUSD,-0.2628219608909196,0.0031089052085626068,-0.0008170885631384176,0.0008170885631384176,2025-01-23
SPY,US2Y_YIELD,0.11480510373802408,0.004566603087116337,0.0005242693411467721,0.0005242693411467721,2025-01-23
SPY,GOLD,-0.26554254696267515,0.0007900418113298002,-0.00020978971478752043,0.00020978971478752043,2025-01-23
US10Y_YIELD,SPY,-0.18378438087408194,-0.02401372917079936,0.004413348348133241,0.004413348348133241,2025-01-23
US10Y_YIELD,QQQ,-0.2065591814953385,-0.013034897134758694,0.002692477683031689,0.002692477683031689,2025-01-23
US10Y_YIELD,US2Y_YIELD,-0.5407009131906002,0.004566603087116337,-0.0024691664593828174,0.0024691664593828174,2025-01-23
US10Y_YIELD,HYG,-0.3607785170776644,-0.004426960982050865,0.001597152418264992,0.001597152418264992,2025-01-23
US10Y_YIELD,LQD,-0.5055382008304476,0.0025167233620990714,-0.0012722998004635199,0.0012722998004635199,2025-01-23
US2Y_YIELD,SPY,0.11480510373802405,-0.02401372917079936,-0.0027568986685904346,0.0027568986685904346,2025-01-23
US2Y_YIELD,QQQ,0.17764791864974805,-0.013034897134758694,-0.0023156223458034465,0.0023156223458034465,2025-01-23
US2Y_YIELD,EURUSD,-0.42983293641454234,0.0031089052085626068,-0.0013363098548309304,0.0013363098548309304,2025-01-23
US2Y_YIELD,HYG,0.2464627696397546,-0.004426960982050865,-0.0010910810647233842,0.0010910810647233842,2025-01-23
US2Y_YIELD,LQD,0.35483452446418273,0.0025167233620990714,0.0008930203373983232,0.0008930203373983232,2025-01-23
US30Y_YIELD,US2Y_YIELD,0.3393907148438182,0.004566603087116337,0.0015498626861444008,0.0015498626861444008,2025-01-23
US30Y_YIELD,SPY,0.04178036628690922,-0.02401372917079936,-0.001003302400670634,0.001003302400670634,2025-01-23
US30Y_YIELD,HYG,0.17484421611291362,-0.004426960982050865,-0.0007740285226691377,0.0007740285226691377,2025-01-23
US30Y_YIELD,LQD,0.2075580898916765,0.0025167233620990714,0.0005223662938230414,0.0005223662938230414,2025-01-23
US30Y_YIELD,QQQ,0.03690965997440662,-0.013034897134758694,-0.00048111362104531053,0.00048111362104531053,2025-01-23
USDJPY,SPY,-0.11595672658036131,-0.02401372917079936,0.002784553427633228,0.002784553427633228,2025-01-23
USDJPY,QQQ,-0.07041165537569608,-0.013034897134758694,0.0009178086849102774,0.0009178086849102774,2025-01-23
USDJPY,EURUSD,-0.21364317085568263,0.0031089052085626068,-0.0006641963666470627,0.0006641963666470627,2025-01-23
USDJPY,US2Y_YIELD,-0.12384352468169403,0.004566603087116337,-0.0005655442221307922,0.0005655442221307922,2025-01-23
USDJPY,HYG,-0.11918738988077061,-0.004426960982050865,0.0005276379245546556,0.0005276379245546556,2025-01-23
EURUSD,LQD,-0.3186599065632944,0.0035686613243353094,-0.0011371892841687322,0.0011371892841687322,2025-01-24
EURUSD,US2Y_YIELD,-0.45212728694486515,-0.001262954024668167,0.0005710159767093166,0.0005710159767093166,2025-01-24
EURUSD,QQQ,-0.285966817776716,-0.0017803156008433518,0.0005091111870114155,0.0005091111870114155,2025-01-24
EURUSD,HYG,-0.3710704368915271,-0.001216541670588711,0.00045142264920210125,0.00045142264920210125,2025-01-24
EURUSD,SPY,-0.25809394844645106,0.00015419043076558836,-3.9795617088949846e-05,3.9795617088949846e-05,2025-01-24
GOLD,QQQ,-0.3350641209804221,-0.0017803156008433518,0.0005965198818643097,0.0005965198818643097,2025-01-24
